PariticipantID,SessionIndex,SessionStart,SessionEnd,PracticeStart,PracticeEnd,MainStart,MainEnd,QuestionStart,QuestionEnd,TrialStatus,TrialIndex,TrialStart,TrialVisualizationStart,TrialVisualizationEnd,TrialAnswerStart,TrialAnswerEnd,TrialFeedbackStart,TrialEnd,TrialAnswer,TrialIntAccuracy,TrialSolution,TrialDataset,FactorStereo,FactorMotion,FactorPerspective,FactorShading,Dim,Step,BinIndex,BinLower,BinUpper,File
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,22,1552850645618,1552850646619,1552850650904,1552850651905,1552850659518,-999,1552850659569,90,90,0.9012,cifar10,no,yes,no,flat,3,6.33333,3,86.1667,92.5,cifar10-e0123-f0-5k-l-2-tsne.txt
P28,0,1552850040554,1552850683553,1552850040554,1552850195458,1552850198050,1552850683553,1552850687414,1552850762801,main,23,1552850659569,1552850660570,1552850674640,1552850675641,1552850683502,-999,1552850683553,79,79,0.7976,cifar10,no,yes,no,flat,3,6.33333,1,73.5,79.8333,cifar10-e0034-f0-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,practice,0,1552851110247,1552851111273,1552851138493,1552851139504,1552851150165,1552851150165,1552851154692,61,59,0.5998,cifar10,yes,yes,no,shading-1,3,6.33333,0,38.5,73.5,cifar10-e0003-f1-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,practice,1,1552851154692,1552851155708,1552851172421,1552851173423,1552851179520,1552851179520,1552851182736,80,79,0.7966,cifar10,yes,yes,no,flat,3,6.33333,1,73.5,79.8333,cifar10-e0032-f0-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,practice,2,1552851182736,1552851183752,1552851199418,1552851200423,1552851207763,1552851207763,1552851210990,85,79,0.7954,cifar10,yes,yes,no,shading-2,3,6.33333,1,73.5,79.8333,cifar10-e0032-f1-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,practice,3,1552851210990,1552851212007,1552851234370,1552851235374,1552851239682,1552851239682,1552851242055,90,83,0.8386,cifar10,yes,yes,yes,shading-2,3,6.33333,2,79.8333,86.1667,cifar10-e0078-f0-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,practice,4,1552851242055,1552851243071,1552851261738,1552851262740,1552851272476,1552851272476,1552851274529,62,71,0.713,cifar10,yes,yes,yes,flat,3,6.33333,0,38.5,73.5,cifar10-e0006-f0-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,practice,5,1552851274529,1552851275546,1552851287827,1552851288828,1552851297224,1552851297224,1552851299140,90,90,0.9016,cifar10,yes,yes,yes,shading-1,3,6.33333,3,86.1667,92.5,cifar10-e0112-f0-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,0,1552851304216,1552851305232,1552851315612,1552851316616,1552851319780,-999,1552851319831,90,90,0.9074,cifar10,yes,yes,yes,shading-2,3,6.33333,3,86.1667,92.5,cifar10-e0122-f1-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,1,1552851319831,1552851320848,1552851333471,1552851334474,1552851338406,-999,1552851338457,78,83,0.8338,cifar10,yes,yes,yes,shading-2,3,6.33333,2,79.8333,86.1667,cifar10-e0039-f1-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,2,1552851338457,1552851339473,1552851356583,1552851357587,1552851361928,-999,1552851361979,66,69,0.6956,cifar10,yes,yes,yes,shading-2,3,6.33333,0,38.5,73.5,cifar10-e0008-f1-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,3,1552851361979,1552851362996,1552851381649,1552851382654,1552851386815,-999,1552851386866,80,79,0.7968,cifar10,yes,yes,yes,shading-2,3,6.33333,1,73.5,79.8333,cifar10-e0040-f0-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,4,1552851386866,1552851387885,1552851407008,1552851408009,1552851412395,-999,1552851412446,75,78,0.7894,cifar10,yes,yes,yes,shading-1,3,6.33333,1,73.5,79.8333,cifar10-e0020-f1-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,5,1552851412446,1552851413463,1552851428654,1552851429656,1552851435407,-999,1552851435458,64,70,0.7044,cifar10,yes,yes,yes,shading-1,3,6.33333,0,38.5,73.5,cifar10-e0008-f0-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,6,1552851435458,1552851436474,1552851443148,1552851444153,1552851447513,-999,1552851447564,89,90,0.9052,cifar10,yes,yes,yes,shading-1,3,6.33333,3,86.1667,92.5,cifar10-e0142-f0-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,7,1552851447564,1552851448581,1552851464960,1552851465962,1552851472069,-999,1552851472120,80,84,0.8444,cifar10,yes,yes,yes,shading-1,3,6.33333,2,79.8333,86.1667,cifar10-e0045-f1-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,8,1552851472120,1552851473137,1552851484241,1552851485242,1552851492283,-999,1552851492334,90,90,0.9002,cifar10,yes,yes,yes,flat,3,6.33333,3,86.1667,92.5,cifar10-e0107-f0-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,9,1552851492334,1552851493350,1552851499423,1552851500425,1552851506371,-999,1552851506422,50,39,0.3978,cifar10,yes,yes,yes,flat,3,6.33333,0,38.5,73.5,cifar10-e0001-f1-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,10,1552851506422,1552851507444,1552851518693,1552851519694,1552851524577,-999,1552851524628,62,79,0.7932,cifar10,yes,yes,yes,flat,3,6.33333,1,73.5,79.8333,cifar10-e0020-f0-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,11,1552851524628,1552851525647,1552851538439,1552851539440,1552851543172,-999,1552851543223,84,85,0.8504,cifar10,yes,yes,yes,flat,3,6.33333,2,79.8333,86.1667,cifar10-e0058-f1-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,12,1552851543223,1552851544239,1552851560563,1552851561564,1552851567494,-999,1552851567545,61,75,0.751,cifar10,yes,yes,no,shading-1,3,6.33333,1,73.5,79.8333,cifar10-e0009-f0-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,13,1552851567545,1552851568561,1552851581132,1552851582133,1552851585409,-999,1552851585460,77,86,0.861,cifar10,yes,yes,no,shading-1,3,6.33333,2,79.8333,86.1667,cifar10-e0069-f0-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,14,1552851585460,1552851586475,1552851594793,1552851595805,1552851601841,-999,1552851601891,60,67,0.6762,cifar10,yes,yes,no,shading-1,3,6.33333,0,38.5,73.5,cifar10-e0004-f0-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,15,1552851601891,1552851602913,1552851613195,1552851614196,1552851617050,-999,1552851617101,90,90,0.9038,cifar10,yes,yes,no,shading-1,3,6.33333,3,86.1667,92.5,cifar10-e0136-f0-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,16,1552851617101,1552851618117,1552851629353,1552851630357,1552851635354,-999,1552851635405,86,78,0.7828,cifar10,yes,yes,no,shading-2,3,6.33333,1,73.5,79.8333,cifar10-e0024-f1-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,17,1552851635405,1552851636421,1552851647389,1552851648393,1552851657433,-999,1552851657484,90,89,0.8992,cifar10,yes,yes,no,shading-2,3,6.33333,3,86.1667,92.5,cifar10-e0099-f1-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,18,1552851657484,1552851658500,1552851676754,1552851677758,1552851680775,-999,1552851680826,87,83,0.837,cifar10,yes,yes,no,shading-2,3,6.33333,2,79.8333,86.1667,cifar10-e0063-f1-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,19,1552851680826,1552851681845,1552851692403,1552851693406,1552851697567,-999,1552851697618,75,72,0.725,cifar10,yes,yes,no,shading-2,3,6.33333,0,38.5,73.5,cifar10-e0022-f1-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,20,1552851697618,1552851698637,1552851717950,1552851718951,1552851723865,-999,1552851723916,77,79,0.7952,cifar10,yes,yes,no,flat,3,6.33333,1,73.5,79.8333,cifar10-e0061-f1-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,21,1552851723916,1552851724937,1552851729967,1552851730968,1552851733184,-999,1552851733235,90,91,0.9126,cifar10,yes,yes,no,flat,3,6.33333,3,86.1667,92.5,cifar10-e0133-f1-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,22,1552851733235,1552851734256,1552851742139,1552851743141,1552851748322,-999,1552851748373,65,65,0.653,cifar10,yes,yes,no,flat,3,6.33333,0,38.5,73.5,cifar10-e0007-f0-5k-l-2-tsne.txt
P28,1,1552850919083,1552851766714,1552850919083,1552851299140,1552851301084,1552851766714,1552851779913,1552851891391,main,23,1552851748373,1552851749393,1552851759421,1552851760422,1552851766662,-999,1552851766714,70,80,0.808,cifar10,yes,yes,no,flat,3,6.33333,2,79.8333,86.1667,cifar10-e0019-f1-5k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,practice,0,1552852050479,1552852051480,1552852059388,1552852060389,1552852067180,1552852067180,1552852068847,70,74,0.747,babi-q1,no,no,yes,shading-1,3,6.66667,1,73.5,80.1667,babi-q1-e0083-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,practice,1,1552852068847,1552852069848,1552852075005,1552852076006,1552852084477,1552852084477,1552852086384,80,82,0.824,babi-q1,no,no,yes,shading-2,3,6.66667,2,80.1667,86.8333,babi-q1-e0100-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,practice,2,1552852086384,1552852087385,1552852091317,1552852092318,1552852095004,1552852095004,1552852096479,85,91,0.911,babi-q1,no,no,yes,flat,3,6.66667,3,86.8333,93.5,babi-q1-e0184-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,practice,3,1552852096479,1552852097480,1552852099100,1552852100101,1552852105996,1552852105996,1552852107439,54,50,0.5,babi-q1,no,no,no,no,2,6.66667,0,38.5,73.5,babi-q1-e0041-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,practice,4,1552852107439,1552852108440,1552852112268,1552852113269,1552852121989,1552852121989,1552852123343,90,89,0.899,babi-q1,no,no,no,no,2,6.66667,3,86.8333,93.5,babi-q1-e0166-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,practice,5,1552852123343,1552852124344,1552852125637,1552852126638,1552852132613,1552852132613,1552852134656,50,49,0.499,babi-q1,no,no,no,flat,3,6.66667,0,38.5,73.5,babi-q1-e0010-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,practice,6,1552852134656,1552852135657,1552852140149,1552852141150,1552852143748,1552852143748,1552852145272,85,90,0.905,babi-q1,no,no,no,shading-2,3,6.66667,3,86.8333,93.5,babi-q1-e0175-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,practice,7,1552852145272,1552852146273,1552852155909,1552852156910,1552852162268,1552852162268,1552852163583,88,85,0.854,babi-q1,no,no,no,shading-1,3,6.66667,2,80.1667,86.8333,babi-q1-e0121-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,0,1552852167151,1552852168152,1552852170557,1552852171558,1552852178836,-999,1552852178887,75,79,0.792,babi-q1,no,no,yes,shading-2,3,6.66667,1,73.5,80.1667,babi-q1-e0092-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,1,1552852178887,1552852179888,1552852182934,1552852183935,1552852187669,-999,1552852187720,70,83,0.834,babi-q1,no,no,yes,shading-2,3,6.66667,2,80.1667,86.8333,babi-q1-e0109-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,2,1552852187720,1552852188721,1552852194917,1552852195918,1552852200236,-999,1552852200287,65,90,0.901,babi-q1,no,no,yes,shading-2,3,6.66667,3,86.8333,93.5,babi-q1-e0179-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,3,1552852200287,1552852201288,1552852202390,1552852203391,1552852208164,-999,1552852208215,51,49,0.491,babi-q1,no,no,yes,shading-2,3,6.66667,0,38.5,73.5,babi-q1-e0013-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,4,1552852208215,1552852209216,1552852214941,1552852215942,1552852221332,-999,1552852221383,82,86,0.864,babi-q1,no,no,yes,flat,3,6.66667,2,80.1667,86.8333,babi-q1-e0130-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,5,1552852221383,1552852222384,1552852230021,1552852231022,1552852235012,-999,1552852235063,84,90,0.905,babi-q1,no,no,yes,flat,3,6.66667,3,86.8333,93.5,babi-q1-e0182-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,6,1552852235063,1552852236064,1552852237668,1552852238669,1552852242012,-999,1552852242063,74,77,0.776,babi-q1,no,no,yes,flat,3,6.66667,1,73.5,80.1667,babi-q1-e0089-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,7,1552852242063,1552852243064,1552852245276,1552852246277,1552852252404,-999,1552852252455,50,50,0.507,babi-q1,no,no,yes,flat,3,6.66667,0,38.5,73.5,babi-q1-e0058-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,8,1552852252455,1552852253456,1552852255589,1552852256590,1552852262084,-999,1552852262135,50,49,0.497,babi-q1,no,no,yes,shading-1,3,6.66667,0,38.5,73.5,babi-q1-e0011-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,9,1552852262135,1552852263136,1552852265812,1552852266813,1552852272612,-999,1552852272663,90,88,0.887,babi-q1,no,no,yes,shading-1,3,6.66667,3,86.8333,93.5,babi-q1-e0161-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,10,1552852272663,1552852273664,1552852275988,1552852276989,1552852280565,-999,1552852280615,65,79,0.79,babi-q1,no,no,yes,shading-1,3,6.66667,1,73.5,80.1667,babi-q1-e0090-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,11,1552852280615,1552852281616,1552852283516,1552852284517,1552852287212,-999,1552852287264,71,85,0.857,babi-q1,no,no,yes,shading-1,3,6.66667,2,80.1667,86.8333,babi-q1-e0135-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,12,1552852287264,1552852288269,1552852292221,1552852293222,1552852296276,-999,1552852296327,74,73,0.735,babi-q1,no,no,no,no,2,6.66667,1,73.5,80.1667,babi-q1-e0076-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,13,1552852296327,1552852297328,1552852299556,1552852300557,1552852304836,-999,1552852304887,50,56,0.564,babi-q1,no,no,no,no,2,6.66667,0,38.5,73.5,babi-q1-e0067-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,14,1552852304887,1552852305888,1552852311677,1552852312678,1552852324628,-999,1552852324679,71,81,0.819,babi-q1,no,no,no,no,2,6.66667,2,80.1667,86.8333,babi-q1-e0099-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,15,1552852324679,1552852325680,1552852327301,1552852328302,1552852331725,-999,1552852331776,90,92,0.92,babi-q1,no,no,no,no,2,6.66667,3,86.8333,93.5,babi-q1-e0200-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,16,1552852331776,1552852332777,1552852337949,1552852338950,1552852341700,-999,1552852341751,75,82,0.828,babi-q1,no,no,no,shading-2,3,6.66667,2,80.1667,86.8333,babi-q1-e0106-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,17,1552852341751,1552852342752,1552852359189,1552852360190,1552852363373,-999,1552852363424,70,89,0.894,babi-q1,no,no,no,shading-2,3,6.66667,3,86.8333,93.5,babi-q1-e0178-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,18,1552852363424,1552852364425,1552852366181,1552852367182,1552852372260,-999,1552852372311,50,51,0.515,babi-q1,no,no,no,shading-2,3,6.66667,0,38.5,73.5,babi-q1-e0062-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,19,1552852372311,1552852373312,1552852379430,1552852380431,1552852384684,-999,1552852384735,77,79,0.79,babi-q1,no,no,no,shading-2,3,6.66667,1,73.5,80.1667,babi-q1-e0091-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,20,1552852384735,1552852385736,1552852388141,1552852389142,1552852393028,-999,1552852393079,65,73,0.739,babi-q1,no,no,no,shading-1,3,6.66667,1,73.5,80.1667,babi-q1-e0079-f0-1k-l-2-tsne.txt
P28,2,1552852047237,1552852468767,1552852047237,1552852163583,1552852165487,1552852468767,1552852472044,1552852577698,main,21,1552852393079,1552852394080,1552852395868,1552852396869,1552852398860,-999,1552852398911,80,84,0.842,babi-q1,no,no,no,shading-1,3,6.66667,2,80.1667,86.8333,babi-q1-e0117-f0-1k-l-2-tsne.txt
